dEven,pOpening,pMax,pMin,pClosing,pDrCotVal,qTotTran5J,qTotCap,zTotTran,sma20,sma50,sma200,ema12,ema26,macd,macd_signal,rsi14,atr14,volume_sma20,signals
20250714,,,,160970.0,159120.0,5231221.0,842078644130.0,5526.0,185931.5,200159.6,166045.5,173975.39364341562,185169.77225916303,-11194.37861574741,-8218.426294901528,20.031181476390913,,3653052.25,"trend_down,rsi_oversold,macd_bearish"
20250715,,,,159410.0,158510.0,3379979.0,538818219110.0,4296.0,183846.0,199348.8,166168.85,171734.5638521209,183261.64098070652,-11527.077128585632,-8880.15646163835,19.299320873424847,,3516759.45,"trend_down,rsi_oversold,macd_bearish"
20250716,,,,163320.0,164190.0,12334100.0,2014392092840.0,4962.0,181956.0,198555.2,166327.4,170440.01556717922,181784.4823895431,-11344.466822363873,-9373.018533783454,26.54349539966306,,4133464.45,"trend_down,rsi_oversold,macd_bearish,volume_spike"
20250719,,,,165130.0,163980.0,6216483.0,1026516231090.0,4917.0,180156.5,197919.6,166492.1,169623.09009530547,180550.81702735473,-10927.726932049263,-9683.960213436616,29.689909454293698,,4444288.6,"trend_down,rsi_oversold,macd_bearish"
20250720,,,,164640.0,163870.0,5478601.0,901989802510.0,4428.0,178332.5,197381.6,166641.55,168856.46084987387,179372.23798829142,-10515.777138417558,-9850.323598432806,29.323719138943076,,4718218.65,"trend_down,rsi_oversold,macd_bearish"
20250721,,,,168370.0,169570.0,9114024.0,1534559905350.0,3274.0,176695.0,196915.0,166809.25,168781.62071912404,178557.25739656613,-9775.63667744209,-9835.386214234662,35.813623211574324,,5173919.85,"trend_down,macd_bullish"
20250722,,,,173420.0,173420.0,8825423.0,1530504856660.0,1507.0,175310.0,196500.2,167008.35,169495.21753156648,178176.7198116353,-8681.502280068817,-9604.609427401494,43.39251458756977,,5615191.0,"trend_down,macd_bullish"
20250723,,,,173420.0,173420.0,0.0,0.0,0.0,173925.0,195969.8,167196.5,170099.0302190178,177824.37019595862,-7725.339976940828,-9228.755537309362,43.39251458756977,,5615191.0,"trend_down,macd_bullish"
20250726,,,,173420.0,173420.0,0.0,0.0,0.0,172540.0,195472.6,167370.05,170609.94864686122,177498.12055181354,-6888.1719049523235,-8760.638810837954,43.39251458756977,,5615191.0,macd_bullish
20250727,,,,164470.0,163060.0,6687290.0,1099891428740.0,5461.0,170707.5,194678.2,167505.2,169665.34116272873,176533.0745850125,-6867.733422283782,-8382.05773312712,34.40121759767304,,5949555.5,"trend_down,macd_bullish"
20250728,,,,159740.0,159540.0,3011871.0,481113079790.0,1216.0,168940.0,193666.8,167623.55,168138.365599232,175289.14313427082,-7150.777535038826,-8135.801693509462,30.772201600244514,,5998175.9,"trend_down,macd_bullish"
20250729,,,,154950.0,154950.0,2348359.0,363878227050.0,668.0,167225.5,192433.6,167724.75,166109.38627627323,173782.53993913965,-7673.153662866418,-8043.272087380854,27.597231491043033,,6013662.9,"trend_down,rsi_oversold,macd_bullish"
20250730,,,,151220.0,152200.0,9249394.0,1398671173880.0,6308.0,165608.0,191013.8,167813.65,163818.71146453888,172111.24068438858,-8292.529219849705,-8093.123513874625,25.3995483906546,,6373462.0,"trend_down,rsi_oversold,macd_bearish"
20250802,,,,150880.0,148990.0,5913830.0,892306278220.0,5431.0,164248.5,189656.2,167907.5,161828.14046999443,170538.5561892487,-8710.415719254263,-8216.581954950552,25.202533738851557,,6562978.55,"trend_down,rsi_oversold,macd_bearish"
20250803,,,,154590.0,155400.0,8906714.0,1376876870320.0,4792.0,163341.5,188328.6,168026.5,160714.5803976876,169357.18165671176,-8642.601259024173,-8301.785815765277,31.45073498590739,,6735609.1,"trend_down,macd_bearish"
20250804,,,,158170.0,159220.0,8389067.0,1326898784280.0,3046.0,162662.0,186958.8,168169.85,160323.10649035103,168528.50153399238,-8205.395043641358,-8282.507661340494,36.92608296651159,,6493325.45,"trend_down,macd_bullish"
20250805,,,,155420.0,153430.0,11276688.0,1752580859870.0,5516.0,162092.5,185573.4,168305.9,159568.7824149124,167557.50142036332,-7988.7190054509265,-8223.749930162581,34.637385560456465,,6890931.95,"trend_down,macd_bullish"
20250806,,,,155160.0,155850.0,3761576.0,583652782950.0,3449.0,161749.0,184299.4,168446.85,158890.50819723355,166639.1679818179,-7748.659784584364,-8128.731901046938,34.42016873180992,,6407180.15,"trend_down,macd_bullish"
20250809,,,,159630.0,159810.0,7284320.0,1162813329710.0,2778.0,161433.0,183068.2,168607.15,159004.2761668899,166119.9703535351,-7115.694186645182,-7926.124358166588,41.24246803937326,,6354568.7,"trend_down,macd_bullish"
20250810,,,,158360.0,157800.0,4086424.0,647108241310.0,4410.0,161234.5,181925.6,168764.2,158905.15675659917,165545.1577347547,-6640.000978155527,-7668.899682164376,39.970202671489915,,6074768.2,"trend_down,macd_bullish"
20250811,,,,159240.0,157760.0,6848069.0,1090495090430.0,4109.0,161148.0,180775.4,168912.35,158956.67110173774,165078.10901366177,-6121.437911924033,-7359.407328116307,41.32096717849389,,6155610.6,"trend_down,macd_bullish"
20250812,,,,155940.0,155510.0,4290236.0,669006938910.0,3315.0,160974.5,179497.6,169047.3,158492.56785531653,164401.21204968684,-5908.64419437031,-7069.254701367108,37.87885109620953,,6201123.45,"trend_down,macd_bullish"
20250813,,,,151610.0,151270.0,4075203.0,617837423550.0,1348.0,160389.0,178191.2,169178.1,157433.7112621909,163453.71486082114,-6020.003598630254,-6859.404480819738,33.88969250451545,,5788178.6,"trend_down,macd_bullish"
20250816,,,,149190.0,151640.0,10532440.0,1571314408310.0,5157.0,159592.0,176880.0,169314.8,156165.4479910846,162397.14338964922,-6231.695398564625,-6733.862664368716,31.8695911957077,,6003976.45,"trend_down,macd_bullish"
20250817,,,,153520.0,153660.0,4198681.0,644578574310.0,895.0,159036.0,175766.6,169467.95,155758.45599245618,161739.57721263816,-5981.121220181987,-6583.31437553137,38.88873310151968,,5939980.45,"trend_down,macd_bullish"
20250818,,,,157380.0,155710.0,9133365.0,1437446195630.0,4936.0,158486.5,174622.6,169657.25,156007.92430130907,161416.64556725757,-5408.721265948494,-6348.3957536147955,44.389046792863866,,5940947.5,"trend_down,macd_bullish"
20250819,,,,154370.0,152660.0,6802906.0,1050188927180.0,4020.0,157534.0,173467.0,169848.3,155755.93594726155,160894.67182153478,-5138.735874273232,-6106.463777746483,41.26971537477594,,5839821.65,"trend_down,macd_bullish"
20250820,,,,151600.0,150900.0,4032612.0,611353627230.0,2739.0,156443.0,172381.4,170020.3,155116.5611861444,160206.17761253222,-5089.616426387831,-5903.094307474754,38.582664589242015,,6041452.25,"trend_down,macd_bullish"
20250823,,,,153360.0,153600.0,3529992.0,541360314870.0,2867.0,155440.0,171377.8,170203.95,154846.32100366065,159699.05334493725,-4852.732341276598,-5693.021914235123,41.20219299110278,,6217951.85,"trend_down,macd_bullish"
20250825,,,,149650.0,148760.0,5263103.0,787641684940.0,3505.0,154699.0,170392.6,170385.85,154046.88700309748,158954.67902309005,-4907.792019992572,-5535.975935386613,37.5650373094971,,6146742.5,"trend_down,macd_bullish"
20250826,,,,149770.0,151200.0,5184549.0,776496381970.0,4160.0,154200.5,169359.6,170551.4,153388.90438723634,158274.33242878708,-4885.428041550738,-5405.866356619438,37.75643119705654,,6255376.4,"trend_down,macd_bullish"
20250827,,,,151900.0,150070.0,8260951.0,1254852723480.0,4022.0,154048.0,168375.2,170710.15,153159.84217381536,157802.15965628435,-4642.317482468992,-5253.15658178935,41.2018866500341,,6551006.0,"trend_down,macd_bullish"
20250830,,,,148930.0,150270.0,8038021.0,1197117520180.0,4758.0,153933.5,167331.4,170836.25,152509.0972239976,157144.96264470773,-4635.865420710121,-5129.698349573504,38.03994693536557,,6490437.35,"trend_down,macd_bullish"
20250831,,,,153360.0,153390.0,9348592.0,1433697673420.0,1929.0,154057.5,166376.2,170996.1,152640.0053433826,156864.59504139604,-4224.589698013442,-4948.676619261491,44.839726773457805,,6662175.45,"trend_down,macd_bullish"
20250902,,,,157960.0,157960.0,3755151.0,593163651960.0,641.0,154226.0,165513.0,171171.7,153458.46605978528,156945.73614944075,-3487.2700896554743,-4656.395313340288,50.86915454374477,,6404597.3,macd_bullish
20250903,,,,162690.0,162690.0,2819119.0,458642470110.0,730.0,154452.0,164744.4,171370.25,154878.70205058754,157371.2371754081,-2492.5351248205698,-4223.623275636344,56.17396490076362,,6126099.9,macd_bullish
20250906,,,,166480.0,165990.0,20235411.0,3368842730810.0,20886.0,155005.0,164051.6,171606.1,156663.5171197279,158045.9603476001,-1382.4432278721943,-3655.3872660835145,59.90924058480214,,6574036.05,"macd_bullish,volume_spike"
20250907,,,,169840.0,171470.0,10952140.0,1860057526440.0,22445.0,155739.0,163426.0,171867.75,158690.66833207748,158919.59291444454,-228.92458236706443,-2970.0947293402246,62.92602568201194,,6933564.25,macd_bullish
20250908,,,,174930.0,174930.0,2260934.0,395505184620.0,506.0,156504.0,162902.2,172146.7,161189.0270502194,160105.54899485607,1083.4780553633173,-2159.3801723995166,66.97966209605192,,6682394.95,macd_bullish
20250909,,,,179930.0,180170.0,25400211.0,4570294155830.0,5660.0,157582.5,162478.4,172448.75,164072.25365787794,161574.02684708894,2498.2268107889977,-1227.8587757618138,70.40307402393293,,7748084.3,"rsi_overbought,macd_bullish,volume_spike"
20250913,,,,183830.0,185320.0,25163530.0,4625751323040.0,6635.0,158812.0,162253.2,172752.4,167111.90694128134,163222.6174510083,3889.2894902730477,-204.42912255484157,72.77411439072038,,8663857.35,"rsi_overbought,macd_bullish,volume_spike"
20250914,,,,188440.0,189340.0,7474171.0,1408467897630.0,2314.0,160437.0,162237.2,173060.65,170393.15202723804,165090.57171389656,5302.580313341488,896.9727646244245,75.29365753934351,,8823054.1,"rsi_overbought,macd_bullish"
20250915,,,,187290.0,183270.0,24250869.0,4541982208670.0,11825.0,162221.0,162311.6,173348.35,172992.66709997065,166734.9738091635,6257.693290807161,1969.116869860972,73.46717828799332,,9831837.4,"rsi_overbought,macd_bullish,volume_spike"
20250916,,,,181770.0,181680.0,4367117.0,793824637600.0,1547.0,163850.0,162385.6,173605.25,174343.02600766747,167848.67945292915,6494.346554738324,2874.1628068364425,65.28120318199699,,9523571.25,"trend_up,macd_bullish"
20250917,,,,176510.0,176320.0,10010974.0,1767077859170.0,3822.0,164999.5,162461.2,173828.4,174676.40662187248,168490.25875271217,6186.1478691603115,3536.5598193012165,58.58269964869465,,9814185.9,"trend_up,macd_bullish"
20250920,,,,171220.0,171220.0,2094812.0,358673710640.0,483.0,165691.5,162450.4,174005.35,174144.65175696902,168692.46180806682,5452.1899489022035,3919.6858452214146,52.72337629609733,,9462258.25,"trend_up,macd_bullish"
20250921,,,,166780.0,170300.0,21742618.0,3626283942050.0,9906.0,166312.0,162449.8,174148.85,173011.62840974302,168550.79797043224,4460.830439310783,4027.9147640392885,48.35212631871436,,10209243.85,"trend_up,macd_bullish,volume_spike"
20250922,,,,171780.0,171780.0,4237025.0,727836154500.0,874.0,167321.0,162644.8,174301.85,172822.14711593642,168789.9981207706,4032.1489951658295,4028.761610264597,53.07077386650289,,10219464.5,"trend_up,macd_bullish"
20250923,,,,173130.0,171780.0,31074861.0,5380082546990.0,10877.0,168309.5,162788.4,174457.75,172869.50909810004,169111.47974145424,3758.0293566457985,3974.6151595408373,54.28519798524639,,11596707.95,"trend_up,macd_bearish,volume_spike"
20250924,,,,172920.0,175370.0,23980162.0,4146740481860.0,10386.0,169473.0,163000.2,174628.95,172877.27692916157,169393.59235319836,3483.6845759632124,3876.4290428253125,54.050883037717554,,12532560.9,"trend_up,macd_bearish"
20250927,,,,178100.0,178100.0,3607203.0,642442854300.0,1161.0,170889.5,163342.8,174813.9,173680.77278621364,170038.5114381466,3642.261348067026,3829.5955038736556,58.77747689853258,,12453693.6,"trend_up,macd_bearish"
20250928,,,,183440.0,183440.0,2541541.0,466220281040.0,751.0,172466.5,163823.4,175006.2,175182.1923575654,171031.2142945802,4150.978062985203,3893.8720156959653,63.00259245296139,,12167723.1,"trend_up,macd_bullish"
20250929,,,,188940.0,188940.0,2377136.0,449136075840.0,734.0,174467.0,164335.8,175206.2,177298.77814870919,172357.7910135002,4940.987135208998,4103.295039598572,66.77934341630751,,11884678.85,"trend_up,macd_bullish"
20250930,,,,194250.0,193800.0,27694388.0,5379713646240.0,8511.0,176511.5,164918.2,175430.65,179906.65843352315,173979.43612361126,5927.2223099118855,4468.080493661235,69.96693867988833,,12801968.65,"trend_up,macd_bullish,volume_spike"
20251001,,,,193680.0,193270.0,40206479.0,7786999796310.0,14163.0,178297.5,165499.0,175650.8,182025.634059135,175438.7371514919,6586.896907643095,4891.8437764576065,69.19936147960813,,14624535.05,"trend_up,macd_bullish,volume_spike"
20251004,,,,199490.0,199490.0,3139622.0,626323192780.0,1057.0,180137.5,166121.4,175909.75,184712.4595884988,177220.31217730732,7492.147411191487,5411.904503404383,72.50985120645714,,14640560.2,"trend_up,rsi_overbought,macd_bullish"
20251005,,,,205470.0,205470.0,4373425.0,898607634750.0,1146.0,182087.0,166762.4,176209.3,187905.9273441144,179312.88164565494,8593.045698459464,6048.1327424154,75.43627058701881,,13847460.9,"trend_up,rsi_overbought,macd_bullish"
20251006,,,,207600.0,202150.0,49925798.0,10364402972990.0,15033.0,183975.0,167446.0,176498.9,190935.7846757891,181408.2237459768,9527.560929812287,6744.018379894777,76.39995622179603,,15796143.8,"trend_up,rsi_overbought,macd_bullish,volume_spike"
20251007,,,,209630.0,208480.0,36007466.0,7548373867460.0,15458.0,185710.0,168170.2,176784.65,193811.81780259078,183498.72569071926,10313.09211187152,7457.8331262901265,77.31346023393932,,17483470.4,"trend_up,rsi_overbought,macd_bullish,volume_spike"
20251008,,,,204630.0,203350.0,26286754.0,5379049472110.0,11084.0,186945.0,168973.4,177037.7,195476.15352526912,185064.0052691845,10412.14825608462,8048.6961522490255,70.11458467761145,,17527797.55,"trend_up,rsi_overbought,macd_bullish"
20251011,,,,208160.0,209760.0,25236990.0,5253259424580.0,12155.0,188161.5,169941.8,177325.5,197427.51452138156,186774.81969368938,10652.694827692176,8569.495887337656,72.09042635416537,,17531470.55,"trend_up,rsi_overbought,macd_bullish"
20251012,,,,214130.0,214400.0,7697447.0,1648250984070.0,2008.0,189446.0,171125.4,177656.0,199997.12767193821,188801.1293460087,11195.998325929511,9094.796375056028,75.0899466994809,,17542634.35,"trend_up,rsi_overbought,macd_bullish"
20251013,,,,219210.0,218250.0,38765742.0,8497758377800.0,11105.0,191042.0,172485.2,177990.1,202952.9541839477,191053.6382833414,11899.315900606307,9655.700280166086,77.32327705299672,,18268378.0,"trend_up,rsi_overbought,macd_bullish,volume_spike"
20251014,,,,216770.0,212640.0,20369697.0,4415472173000.0,9903.0,192792.0,173803.0,178303.2,205078.65354026345,192958.55396605685,12120.0995742066,10148.58013897419,73.89629542642548,,19068507.0,"trend_up,rsi_overbought,macd_bullish"
20251015,,,,211630.0,214950.0,17691115.0,3744047259320.0,7659.0,194548.0,174943.8,178577.75,206086.55299560752,194341.6240426452,11744.928952962306,10467.849901771813,67.14519681672715,,19452514.05,"trend_up,macd_bullish"
20251018,,,,217970.0,217970.0,3700067.0,806503603990.0,1126.0,196885.5,176139.8,178860.5,207914.7756116679,196091.8741135604,11822.901498107502,10738.86022103895,70.70083711083824,,19532776.8,"trend_up,rsi_overbought,macd_bullish"
20251019,,,,223430.0,219770.0,28989879.0,6477339428420.0,10928.0,199718.0,177500.0,179146.35,210301.73320987282,198116.92047551888,12184.812734353938,11028.050723701948,73.37337090823188,,19895139.85,"trend_up,rsi_overbought,macd_bullish"
20251020,,,,222930.0,222200.0,22840581.0,5091929106650.0,11184.0,202275.5,178855.4,179404.8,212244.54348527698,199954.9263662212,12289.617119055794,11280.364002772718,72.71921805626985,,20825317.65,"trend_up,rsi_overbought,macd_bullish"
20251021,,,,228630.0,229610.0,34250478.0,7830670273610.0,9832.0,205050.5,180235.4,179674.75,214765.38294908052,202079.00589464925,12686.377054431272,11561.56661310443,75.41061619518437,,20984098.5,"trend_up,rsi_overbought,macd_bullish"
20251022,,,,234460.0,235480.0,30136801.0,7065915856750.0,7148.0,208127.5,181757.4,179956.5,217795.32403383736,204477.59805060117,13317.725983236189,11912.798487130782,77.82077611912202,,21291930.45,"trend_up,rsi_overbought,macd_bullish"
20251025,,,,235070.0,236490.0,18932554.0,4450546002140.0,11574.0,210976.0,183274.0,180241.3,220452.9664901701,206743.70189870478,13709.264591465326,12272.091707997692,78.06305762983064,,22058198.0,"trend_up,rsi_overbought,macd_bullish"
20251026,,,,238330.0,237880.0,15429433.0,3677356039580.0,9938.0,213720.5,184921.8,180542.4,223203.27933783623,209083.4276839859,14119.851653850317,12641.643697168218,79.36066155142633,,22702592.6,"trend_up,rsi_overbought,macd_bullish"
20251027,,,,242850.0,245470.0,21466591.0,5213147937020.0,10060.0,216416.0,186746.6,180958.8,226225.8517473999,211584.6552629499,14641.196484449989,13041.554254624574,81.03564191585376,,23657065.35,"trend_up,rsi_overbought,macd_bullish"
20251028,,,,247960.0,247300.0,29563067.0,7330356385100.0,13175.0,219101.5,188722.0,181245.3,229569.56686318453,214279.12524347214,15290.441619712394,13491.331727642139,82.74093260485056,,23750499.3,"trend_up,rsi_overbought,macd_bullish"
20251029,,,,248490.0,249090.0,17662327.0,4388889910670.0,10098.0,221842.0,190621.4,181538.65,232480.4027303869,216813.26411432604,15667.138616060867,13926.493105325884,82.91255621193048,,22623291.7,"trend_up,rsi_overbought,macd_bullish"
20251101,,,,249710.0,245180.0,12561152.0,3136611257200.0,10729.0,224353.0,192468.0,181865.1,235131.11000263505,219250.0593651167,15881.050637518347,14317.404611764377,83.32363931392442,,23094368.2,"trend_up,rsi_overbought,macd_bullish"
20251102,,,,255660.0,257200.0,26653524.0,6814190564980.0,9379.0,226862.5,194493.8,182248.85,238289.4007714604,221947.0920047377,16342.308766722708,14722.385442756044,85.19440811468631,,24208373.15,"trend_up,rsi_overbought,macd_bullish"
20251103,,,,262160.0,261750.0,20352443.0,5335688213520.0,9767.0,229590.5,196705.0,182690.55,241961.8006527742,224925.82593031268,17035.974722461513,15185.103298697139,86.92059530924995,,22729705.4,"trend_up,rsi_overbought,macd_bullish"
20251104,,,,259860.0,254350.0,19669937.0,5111503063450.0,12477.0,232102.0,198835.0,183107.0,244715.36978311662,227513.54252806728,17201.827255049342,15588.44808996758,83.2231200809635,,21912828.95,"trend_up,rsi_overbought,macd_bullish"
20251105,,,,256950.0,260000.0,12076194.0,3102937438370.0,8929.0,234718.0,200981.0,183496.15,246597.62058571406,229694.02085932158,16903.59972639248,15851.478417252561,78.66372798807541,,21202300.95,"trend_up,rsi_overbought,macd_bullish"
20251108,,,,261360.0,258000.0,12708142.0,3321433593900.0,8222.0,237378.0,203212.8,183881.5,248868.7558802196,232039.64894381628,16829.106936403317,16047.004121082715,80.4148637934088,,20575858.55,"trend_up,rsi_overbought,macd_bullish"
20251109,,,,254040.0,253520.0,3836264.0,974572664830.0,1568.0,239373.5,205255.6,184231.65,249664.33189864736,233669.30457760766,15995.027321039699,16036.608761074112,70.12661744277494,,20382799.4,"trend_up,rsi_overbought,macd_bearish"
20251110,,,,247150.0,247260.0,17449499.0,4312715638910.0,8283.0,240770.5,207220.0,184566.2,249277.51160654775,234667.874608896,14609.636997651745,15751.214408389638,62.07612498865367,,19316987.25,"trend_up,macd_bearish"
20251111,,,,244680.0,239740.0,15569577.0,3809561895780.0,9270.0,242166.0,209046.4,184867.0,248570.20212861733,235409.51352675556,13160.688601861766,15233.109247084065,59.4416572771389,,19076981.25,"trend_up,macd_bearish"
20251112,,,,239710.0,240110.0,11379700.0,2727858420830.0,8370.0,243570.0,210681.4,185143.2,247207.09410883003,235728.06808032922,11479.026028500812,14482.292603367416,54.43560422292642,,18761410.5,macd_bearish
20251115,,,,245100.0,246900.0,11159116.0,2735151123290.0,6156.0,244926.5,212329.6,185470.05,246882.92578439464,236422.2852595641,10460.640524830553,13677.962187660043,58.51599944030624,,19134362.95,"trend_up,macd_bearish"
20251116,,,,249880.0,252450.0,16388244.0,4095134979960.0,8697.0,246249.0,213997.6,185847.75,247344.01412525697,237419.1530181149,9924.86110714206,12927.341971556447,61.78444045677644,,18504281.2,"trend_up,macd_bearish"
20251117,,,,254030.0,249900.0,8901031.0,2261128818520.0,8283.0,247804.0,215681.4,186246.65,248372.62733675592,238649.58612788416,9723.041208871757,12286.48181901951,64.40646091671073,,17807303.7,"trend_up,macd_bearish"
20251118,,,,253850.0,254000.0,9211140.0,2338236374170.0,8161.0,249065.0,217259.8,186643.9,249215.30005417808,239775.54271100386,9439.75734317422,11717.136923850452,64.20070858453268,,16555336.8,"trend_up,macd_bearish"
20251119,,,,256440.0,256900.0,5903810.0,1513946609150.0,6158.0,250164.0,218790.0,187079.6,250326.7923535353,241009.9469546332,9316.845398902107,11237.078618860784,65.88927528236356,,15343687.25,"trend_up,macd_bearish"
20251122,,,,262410.0,260800.0,11034383.0,2895549781660.0,8324.0,251531.0,220361.6,187547.7,252185.74737606832,242595.1360691048,9590.611306963518,10907.785156481332,69.46453486552736,,14948778.7,"trend_up,macd_bearish"
20251123,,,,265910.0,266600.0,17744853.0,4718504516900.0,9398.0,252910.0,221911.0,188044.75,254297.1708566732,244322.16302694887,9975.007829724345,10721.229691129935,71.35980451278509,,15064549.7,"trend_up,rsi_overbought,macd_bearish"
20251125,,,,268140.0,266380.0,19500820.0,5228898613100.0,15492.0,254174.5,223528.0,188549.95,256426.8368787235,246086.4472471749,10340.389631548605,10645.06167921367,72.52971112644201,,14966261.15,"trend_up,rsi_overbought,macd_bearish"
20251126,,,,261790.0,260100.0,14146637.0,3703387749950.0,10415.0,254866.0,225128.4,188998.95,257251.93889738142,247249.6733770138,10002.265520367626,10516.502447444462,64.45568761757599,,14195439.65,"trend_up,macd_bearish"
20251129,,,,255180.0,253940.0,8491098.0,2166795219420.0,7262.0,255200.5,226701.8,189407.3,256933.17906701504,247837.10497871647,9096.07408829857,10232.416775615284,57.30454341045791,,13736878.2,macd_bearish
20251130,,,,253770.0,255900.0,9956123.0,2526540399640.0,9160.0,255403.5,228352.8,189825.85,256446.5361336281,248276.57868399672,8169.957449631387,9819.924910418504,55.88032834347473,,13606626.75,macd_bearish
20251201,,,,257070.0,255940.0,9885776.0,2541384518180.0,8824.0,255474.0,230158.6,190279.1,256542.45365153148,248927.94322592288,7614.510425608605,9378.842013456524,58.4811543564005,,12768239.35,"trend_up,macd_bearish"
20251202,,,,256620.0,254820.0,6257940.0,1605891319980.0,6980.0,255197.0,231855.4,190726.35,256554.38385898818,249497.72520918783,7056.658649800345,8914.405340725289,57.97923405800555,,12063514.2,"trend_up,macd_bearish"
20251203,,,,254820.0,254450.0,8017758.0,2043079697450.0,8883.0,254945.0,233489.2,191187.25,256287.55557298998,249891.96778628504,6395.587786704942,8410.64182992122,55.9120969730817,,11480905.25,macd_bearish
20251206,,,,260740.0,262460.0,14259541.0,3717979342000.0,9721.0,255134.5,235245.6,191668.65,256972.5470232992,250695.5257280417,6277.021295257495,7983.917722988475,60.8552515979429,,11590072.6,"trend_up,macd_bearish"
20251207,,,,264710.0,261100.0,15346011.0,4062307366580.0,12103.0,255302.0,236977.8,192173.2,258162.9244043301,251733.63493337197,6429.289470958116,7672.992072582404,63.78747493014469,,11721966.05,"trend_up,macd_bearish"
20251208,,,,272650.0,272650.0,10094351.0,2752224800150.0,2558.0,256232.5,238762.0,192700.85,260391.70526520238,253282.99530867775,7108.709956524632,7560.13564937085,68.8182879367134,,12034870.4,"trend_up,macd_bearish"
20251209,,,,273590.0,270000.0,15232761.0,4167552086160.0,12409.0,257554.5,240455.0,193218.1,262422.21214747895,254787.21787840532,7634.994269073621,7575.107373311404,69.3609711603824,,11924033.5,"trend_up,macd_bullish"
20251210,,,,273540.0,273330.0,15483289.0,4235376413450.0,12885.0,258997.5,242040.8,193716.65,264132.6410478668,256176.3128503753,7956.328197491472,7651.351538147418,69.2918906266168,,11919719.1,"trend_up,macd_bullish"
20251213,,,,276840.0,275670.0,9451221.0,2616481901250.0,9777.0,260854.0,243704.0,194236.45,266087.619348195,257706.9563429401,8380.663005254872,7797.21383156891,71.3219937232337,,11823295.15,"trend_up,rsi_overbought,macd_bullish"
20251214,,,,273730.0,273880.0,10650854.0,2915407927380.0,10852.0,262285.5,245188.8,194766.5,267263.37021770346,258893.84846568527,8369.52175201819,7911.675415658767,66.83747170506977,,11797882.05,"trend_up,macd_bullish"
20251215,,,,280130.0,281940.0,13426206.0,3761050194550.0,7211.0,263798.0,246682.0,195350.4,269242.8517226722,260466.89672748637,8775.954995185806,8084.531331564175,70.89338494435812,,11649780.15,"trend_up,rsi_overbought,macd_bullish"
20251216,,,,286520.0,283450.0,24159192.0,6922094442240.0,10814.0,265422.5,248260.4,195955.85,271900.87453456875,262396.756229154,9504.11830541474,8368.448726334289,74.2762238177492,,12412688.2,"trend_up,rsi_overbought,macd_bullish"
20251217,,,,289760.0,291780.0,10925718.0,3165798397750.0,8598.0,267218.0,249863.0,196566.3,274648.43229848123,264423.6631751426,10224.769123338629,8739.712805735158,75.81130345869123,,12498417.1,"trend_up,rsi_overbought,macd_bullish"
20251220,,,,298340.0,298450.0,11706671.0,3492599022210.0,5122.0,269313.0,251737.2,197225.0,278293.28886794567,266935.98442142835,11357.304446517315,9263.23113389159,79.3291818129335,,12788560.15,"trend_up,rsi_overbought,macd_bullish"
20251221,,,,301640.0,300750.0,16199011.0,4886195835550.0,12061.0,271274.5,253606.8,197923.0,281885.0905805694,269506.65224206325,12378.438338506152,9886.272574814502,80.50362893759258,,13046791.55,"trend_up,rsi_overbought,macd_bullish"
20251222,,,,296740.0,293840.0,15020011.0,4457024623900.0,14488.0,272816.0,255259.0,198575.8,284170.4612604818,271523.93726116966,12646.523999312136,10438.32285971403,73.79874022715948,,12910549.45,"trend_up,rsi_overbought,macd_bullish"
20251223,,,,297910.0,299960.0,8752769.0,2607564638360.0,9846.0,274304.5,256833.0,199211.05,286284.2364511769,273478.4604270089,12805.776024168008,10911.813492604826,74.34811642709064,,12373146.9,"trend_up,rsi_overbought,macd_bullish"
20251224,,,,306170.0,306840.0,12550292.0,3842506137930.0,8117.0,276523.5,258621.0,199866.85,289343.5846894574,275900.0559509342,13443.528738523193,11418.1565417885,77.87513093573845,,12293329.65,"trend_up,rsi_overbought,macd_bullish"
20251227,,,,314650.0,315350.0,15628015.0,4917414561750.0,7963.0,279497.0,260681.4,200565.0,293236.8793526178,278770.4221767909,14466.457175826887,12027.816668596179,80.79464641162753,,12650175.5,"trend_up,rsi_overbought,macd_bullish"
20251228,,,,323220.0,324080.0,13104744.0,4235676971190.0,7094.0,282969.5,262786.4,201304.05,297849.66714452277,282062.9834970286,15786.683647494181,12779.59006437578,83.20645145784414,,12807606.55,"trend_up,rsi_overbought,macd_bullish"
20251229,,,,317740.0,313530.0,22782950.0,7239035266400.0,15340.0,286003.0,264672.6,201998.55,300909.71835305775,284705.7254602117,16203.992892846058,13464.470630069834,76.58366912383399,,13452465.25,"trend_up,rsi_overbought,macd_bullish"
20251230,,,,308240.0,308210.0,3826935.0,1179630409100.0,2164.0,288584.0,266378.8,202672.35,302037.45399104885,286449.00505575154,15588.448935297318,13889.266291115333,66.67581618839563,,13330915.0,"trend_up,macd_bullish"
20251231,,,,313990.0,317480.0,13211722.0,4148338265810.0,6643.0,291542.5,268086.0,203370.1,303876.3072231952,288489.0787553255,15387.228467869689,14188.858726466206,69.26743494501052,,13590613.2,"trend_up,macd_bullish"
20260104,,,,321140.0,323400.0,20004923.0,6424469550810.0,9102.0,294562.5,269819.6,204125.55,306532.2599580883,290907.6655141903,15624.594443898008,14476.005869952565,72.1661634801065,,13877882.3,"trend_up,rsi_overbought,macd_bullish"
